,title,description,originallink,link,pubDate
32,"아이유, 명품보다 더 빛나는 미모‥섹시 레드립까지 찰떡 소화",가수 <b>아이유</b>가 다양한 메이크업을 소화하는 미모를 뽐냈다. <b>아이유</b>는 8월 17일 자신의 인스타그램에 “찐립 연립”이라는 글과 함께 사진 여러 장을 게재했다. 공개된 사진에는 <b>아이유</b>의 다양한 매력이 담겼다. <b>아이유</b>는... ,https://www.newsen.com/news_view.php?uid=202208171640042510,https://n.news.naver.com/mnews/article/609/0000616350?sid=106,"Wed, 17 Aug 2022 17:18:00 +0900"
33,"아이유, '섹시미 물씬' 레드립 착붙 소화하네...물오른 명품미모",사진=<b>아이유</b>SNS사진=<b>아이유</b>SNS사진=<b>아이유</b>SNS 가수 겸 배우 <b>아이유</b>(이지은)의 물오른 섹시미와 우아한 미모가 포착됐다. 17일 <b>아이유</b>가 자신의 인스타그램을 통해 &quot;찐립 연립&quot;이라며 근황을 알렸다. 공개된 사진 속... ,http://www.newsinside.kr/news/articleView.html?idxno=1140470,http://www.newsinside.kr/news/articleView.html?idxno=1140470,"Wed, 17 Aug 2022 17:08:00 +0900"
34,"애니플러스, 로운컴퍼니씨앤씨 인수…""팬덤 굿즈시장 강자로 도약""","<b>아이유</b>, BTS 등 케이팝 스타의 팬덤 굿즈와 알라딘, 카카오프렌즈, 라이엇게임즈, 존슨앤존슨 등 국내외 유수 협력사들의 IP 관련 상품을 생산하고 있다. 또 로운컴퍼니씨앤씨는 자회사 로운랩스를 통해 NFT 프로젝트와... ",https://www.hankyung.com/finance/article/2022081798536,https://n.news.naver.com/mnews/article/015/0004737954?sid=101,"Wed, 17 Aug 2022 16:58:00 +0900"
35,"아이유, 스모키에 레드립으로 뇌쇄적..물오른 인간 구찌",가수 겸 배우 <b>아이유</b>가 물오른 미모를 자랑했다. 17일 <b>아이유</b>는 자신의 인스타그램 계정에 색다른 분위기의 사진을 게재했다. <b>아이유</b>는 사진과 함께 &quot;찐립 연립&quot;이라고 글을 남겼다. 사진 속 <b>아이유</b>는 세미 스모키... ,http://biz.heraldcorp.com/view.php?ud=202208171645430279400_1,https://n.news.naver.com/mnews/article/112/0003581282?sid=106,"Wed, 17 Aug 2022 16:56:00 +0900"
36,"아이유, 치명적 레드립→청순한 핑크립..팔색조 비주얼 [스타IN★]",가수 겸 배우 <b>아이유</b>가 완벽한 비주얼을 자랑했다. <b>아이유</b>는 17일 자신의 인스타그램에 &quot;찐립 연립&quot;이라는 글과 촬영 현장에서 찍은 사진을 게재했다. 사진 속 <b>아이유</b>는 치명적인 레드립이 인상적인 메이크업을 한 채... ,http://star.mt.co.kr/stview.php?no=2022081716373694336,https://n.news.naver.com/mnews/article/108/0003079562?sid=106,"Wed, 17 Aug 2022 16:47:00 +0900"
37,"치즈, 청량 음색으로 '킬링 보이스' 접수","앞서 <b>아이유</b>, 마마무, 성시경, 태연, 빅마마, 이하이, 하이라이트 등 다채로운 장르의 아티스트들이 출연해 음악 팬들의 뜨거운 지지를 받았다. 특히 <b>아이유</b>는 조회수 4800만 뷰를 기록했고, 영상 공개 10일 만에... ",http://www.tvdaily.co.kr/read.php3?aid=16607219401650051010,http://www.tvdaily.co.kr/read.php3?aid=16607219401650051010,"Wed, 17 Aug 2022 16:42:00 +0900"
38,아이유 도발적인 레드립…낯선데 매력적이야 [DA★],<b>아이유</b> 도발적인 레드립…낯선데 매력적이야 [DA★] 가수 겸 배우 <b>아이유</b>가 도발적인 매력을 발산했다. <b>아이유</b>는 17일 자신의 인스타그램을 통해 광고 촬영 현장에서 찍은 사진을 공개했다. 사진 속 그는 진한 레드립이... ,https://sports.donga.com/article/all/20220817/114999981/1,https://n.news.naver.com/mnews/article/382/0000998521?sid=106,"Wed, 17 Aug 2022 16:39:00 +0900"
39,'황제' 임영웅보다 브랜드 평판 높은 광고모델은?,"BTS에 이어 <b>아이유</b>와 임영웅이 각각 2위와 3위에 올랐다. 이는 한국기업평판연구소가 지난달 15일부터 이달... 이에 따르면 2022년 8월 광고모델 브랜드평판에서는 방탄소년단, <b>아이유</b>, 임영웅, 유재석, 손흥민이 톱5를... ",http://www.goodkyung.com/news/articleView.html?idxno=184964,http://www.goodkyung.com/news/articleView.html?idxno=184964,"Wed, 17 Aug 2022 16:36:00 +0900"
40,"뉴발란스, 아이유와 함께한 여성 컬렉션 화보 공개",엠베서더 <b>아이유</b>와 함께한 화보를 선보인다. 뉴발란스가 새롭게 선보이는 이번 NB SHIFTED LINE 여성... 또한 뉴발란스 쉬프티드 라인 컬렉션 발매를 기념해 <b>아이유</b>와 함께한 화보는 ‘Colorful Emotions’ 이라는 컨셉으로... ,http://okfashion.co.kr/detail.php?number=58313&thread=81r06r03,http://okfashion.co.kr/detail.php?number=58313&thread=81r06r03,"Wed, 17 Aug 2022 16:32:00 +0900"
41,"박재범, 신곡 ‘Bite’ MV 티저 공개... 감각적 일러스트 눈길",<b>아이유</b>)’로 음원 차트에서 롱런을 이어갔다. 지난 7월에는 ‘Need To Know’를 발매하고 리스너들의 여름 감성을 저격하며 독보적인 존재감을 발휘했다. 한편 박재범의 신곡 ‘Bite’는 오는 18일 오후 6시 각종... ,https://www.bntnews.co.kr/article/view/bnt202208170042,https://www.bntnews.co.kr/article/view/bnt202208170042,"Wed, 17 Aug 2022 16:08:00 +0900"
42,"아이유, 산뜻한 크롭 바람막이로 편안한 스타일링 연출",충청매일 CCDN  가수 겸 배우 <b>아이유</b>의 화보가 공개가 됐다. 글로벌 스포츠 브랜드 뉴발란스(New Balance)가 첫 뉴발란스 쉬프티드 라인 여성 컬렉션을 발매하며 브랜드 앰버서더 <b>아이유</b>와 함께한 화보를 17일 선보였다.... ,http://www.ccdn.co.kr/news/articleView.html?idxno=775246,http://www.ccdn.co.kr/news/articleView.html?idxno=775246,"Wed, 17 Aug 2022 16:06:00 +0900"
43,한국예술원 실용음악 어쿠스틱 밴드 '4분 쉼표' 청춘 마이크 성황리에 마무리,"이날 공연에서 &apos;4분 쉼표&apos; 밴드는 <b>아이유</b> - 라일락, 볼빨간 사춘기 - 별 보러 갈래, Jason Mraz - I won&apos;t to give up, Harry Styles - Watermelon Sugar 등 총 4곡을 선보이며 무더위에 지친 관객들에게 힐링의 시간을 선사했다. 지난... ",http://www.lecturernews.com/news/articleView.html?idxno=104780,http://www.lecturernews.com/news/articleView.html?idxno=104780,"Wed, 17 Aug 2022 15:58:00 +0900"
44,"브랜드발전소, 아이유 콘서트 지하철 광고 진행",옥외광고 전문기업 브랜드발전소는 디지털 영상 광고 매체인 디포스테이션을 활용해 <b>아이유</b> 콘서트의 지하철 광고를 진행했다고 밝혔다. 잠실종합운동장 올림픽주경기장에서 개최되는 가수 <b>아이유</b>의 콘서트 &apos;2022... ,http://www.wsobi.com/news/articleView.html?idxno=171716,http://www.wsobi.com/news/articleView.html?idxno=171716,"Wed, 17 Aug 2022 15:50:00 +0900"
45,"임영웅, 광고주가 사랑하는 트로트 스타 1위","1위는 방탄소년단(BTS), 2위는 <b>아이유</b>였다. 트로트가수 중에서는 1위다. 한국기업평판연구소는 국내... 2022년 8월 광고모델 브랜드평판 30위 순위는 방탄소년단, <b>아이유</b>, 임영웅, 유재석, 손흥민, 공유, 손석구, 블랙핑크... ",https://www.ekn.kr/web/view.php?key=20220817001533511,https://www.ekn.kr/web/view.php?key=20220817001533511,"Wed, 17 Aug 2022 15:36:00 +0900"
46,"[이앤피] ""尹 낮은 지지율, 국민 관점에서 세세하고 꼼꼼하게 살펴보겠다 外""","◇ 김우성&gt; 임영웅 씨 말고 가수 <b>아이유</b> 씨에게도 &quot;주제 파악이 필요하다&quot;는 농담조의 말이 따라붙고 있다고요. ◆ 이우영&gt; <b>아이유</b>는 다음 달 17~18일 올림픽 주 경기장에서 콘서트를 진행하는데, 누리꾼들 다수가 티켓팅에... ",https://radio.ytn.co.kr/program/?f=2&id=84584&s_mcd=0452&s_hcd=01,https://radio.ytn.co.kr/program/?f=2&id=84584&s_mcd=0452&s_hcd=01,"Wed, 17 Aug 2022 15:32:00 +0900"
47,"빅톤 승식‧세준, '노동의 맛'에 첫날부터 '눕방' (싱그린)","뒤이어 아도라는 <b>아이유</b>의 &apos;어푸&apos;를, 윤딴딴은 자작곡 &apos;겨울을 걷는다&apos;를 &apos;여름을 걷는다&apos;로 재해석해 선보인다. 윤딴딴의 무대 후 승식은 &quot;저 사실은 윤딴딴 선배님 팬입니다&quot;라며 수줍게 팬심을 고백한다. 특히 최애곡이... ",https://www.xportsnews.com/article/1618743,https://n.news.naver.com/mnews/article/311/0001489571?sid=106,"Wed, 17 Aug 2022 15:21:00 +0900"
48,임영웅 아이유 박은빈이 암표에 대처해 팬을 지키는 방법 [이슈와치],"가수 <b>아이유</b>과 임영웅 그리고 배우 박은빈, 이들은 최근 부정 티켓 근절에 나선 대표적 스타들이다. 지난 8월 11일 <b>아이유</b> 소속사 EDAM엔터테인먼트는 공식 팬카페를 통해 공연 부정 티켓 취소에 관련한 공지문을 게재했다.... ",https://www.newsen.com/news_view.php?uid=202208171420016810,https://n.news.naver.com/mnews/article/609/0000616269?sid=106,"Wed, 17 Aug 2022 15:15:00 +0900"
49,[스타서베이] 8월 3주차 남녀 가수·배우·아이돌 '브랜드 파워' 투표 시작…...,"여자 가수 후보는 송가인, 양지은, 김태연, 강혜연, 홍지윤, <b>아이유</b>, 김다현, 정다경, 니쥬 마야, 싱어게인 서기, 레드벨벳 아이린, 에이핑크 박초롱, 블랙핑크 리사, 정미애, 김나희, 설하윤, 황우림, 있지 예지, 윤태화... ",http://www.topstarnews.net/news/articleView.html?idxno=14721983,http://www.topstarnews.net/news/articleView.html?idxno=14721983,"Wed, 17 Aug 2022 15:02:00 +0900"
50,"[이앤피] ""尹 낮은 지지율, 국민 관점에서 세세하고 꼼꼼하게 살펴보겠다 外""","◇ 김우성&gt; 임영웅 씨 말고 가수 <b>아이유</b> 씨에게도 &quot;주제 파악이 필요하다&quot;는 농담조의 말이 따라붙고 있다고요. ◆ 이우영&gt; <b>아이유</b>는 다음 달 17~18일 올림픽 주 경기장에서 콘서트를 진행하는데, 누리꾼들 다수가 티켓팅에... ",https://www.ytn.co.kr/_ln/0101_202208171457099371,https://n.news.naver.com/mnews/article/052/0001777865?sid=100,"Wed, 17 Aug 2022 14:57:00 +0900"
51,"'TOP' 임영웅, 유튜브뮤직 최근 28일 조회수 1위","1위 임영웅에 이어 2위 에스파(3160만 뷰), 3위 <b>아이유</b>(2590만 뷰), 4위 방탄소년단(2320만 뷰) 5위 뉴진스(2320만 뷰), 6위 아이브(2250만 뷰), 7위 세븐틴(2100만 뷰), 8위 ITZY(2000만 뷰), 9위 (여자)아이들(1990만 뷰), 10위... ",http://star.mt.co.kr/stview.php?no=2022081709432461930,https://n.news.naver.com/mnews/article/108/0003079520?sid=106,"Wed, 17 Aug 2022 14:50:00 +0900"
52,치즈 “처음부터 끌까지 즐겨달라” 꿀 음색으로 ‘킬링 보이스’ 장식,"앞서 <b>아이유</b>, 마마무, 성시경, 태연, 빅마마, 이하이, 하이라이트 등 다채로운 장르의 아티스트들이 출연해 음악 팬들의 뜨거운 지지를 받았다. 특히 <b>아이유</b>는 조회수 4800만 뷰를 기록했고, 영상 공개 10일 만에... ",https://www.newsen.com/news_view.php?uid=202208171351572110,https://n.news.naver.com/mnews/article/609/0000616250?sid=106,"Wed, 17 Aug 2022 13:54:00 +0900"
53,"애니플러스, 로운컴퍼니씨앤씨 인수…""IP 상품화 강화""","<b>아이유</b>, BTS 등 대형 K-POP 스타의 팬덤 굿즈와 알라딘, 카카오프렌즈, 라이엇게임즈, 존슨앤존슨 등 국내외 유수 협력사들의 IP(지적재산권) 관련 상품를 생산하고 있다. 또 &apos;로운컴퍼니씨앤씨&apos;는 자회사 &apos;로운랩스&apos;를... ",http://www.newsis.com/view/?id=NISX20220817_0001981168&cID=10403&pID=15000,https://n.news.naver.com/mnews/article/003/0011367685?sid=101,"Wed, 17 Aug 2022 13:25:00 +0900"
54,"뉴발란스, 아이유와 함께한 여성 컬렉션 화보 오픈",엠베서더 <b>아이유</b>와 함께한 화보를 공개했다. NB SHIFTED LINE 여성 컬렉션은 뉴발란스의 과거 모델들의... ‘Colorful Emotions’이라는 콘셉트 화보 속 <b>아이유</b>는 다채롭고 감각적인 무드를 소화했다. 특히 쉬프티드 라인... ,https://www.bntnews.co.kr/article/view/bnt202208170022,https://www.bntnews.co.kr/article/view/bnt202208170022,"Wed, 17 Aug 2022 12:24:00 +0900"
55,아이유와 함께한 'NB SHIFTED LINE' 여성 컬렉션 화보 공개한 뉴발란스,= 뉴발란스가 첫 뉴발란스 쉬프티드 라인 여성 컬렉션을 발매하며 브랜드 엠베서더 <b>아이유</b>와 함께한... 또한 뉴발란스 쉬프티드 라인 컬렉션 발매를 기념해 <b>아이유</b>와 함께한 화보는 &apos;Colorful Emotions&apos; 이라는 컨셉으로... ,https://www.insight.co.kr/news/408298,https://www.insight.co.kr/news/408298,"Wed, 17 Aug 2022 12:04:00 +0900"
56,2022 아이유 콘서트 티켓팅 일정...좌석 예매 가격은?,&apos;2022 <b>아이유</b> 콘서트&apos;의 티켓 예매와 공연 일정에 관심이 집중되고 있다./사진=<b>아이유</b> 인스타그램 &apos;2022 <b>아이유</b> 콘서트&apos;의 티켓 예매와 공연 일정에 관심이 쏠리는 가운데 <b>아이유</b> 공식 팬카페에 공지된 부정 티켓... ,https://www.nbntv.co.kr/news/articleView.html?idxno=988760,https://www.nbntv.co.kr/news/articleView.html?idxno=988760,"Wed, 17 Aug 2022 11:52:00 +0900"
57,"애니플러스, '로운컴퍼니앤씨' 인수…IP상품 사업 강화","로운컴퍼니씨앤씨는 <b>아이유</b>, BTS 등 대형 K팝 스타의 팬덤 상품과 카카오프렌즈, 라이엇게임즈, 존슨앤존슨 등 협력사들의 IP 상품를 생산하고 있는 업체다. 로운컴퍼니씨앤씨는 자회사 ‘로운랩스’를 통해 NFT... ",https://it.chosun.com/site/data/html_dir/2022/08/17/2022081701236.html,https://it.chosun.com/site/data/html_dir/2022/08/17/2022081701236.html,"Wed, 17 Aug 2022 11:26:00 +0900"
58,"애니플러스, 로운컴퍼니씨앤씨 인수···""굿즈 시장 강자 도약""","로운컴퍼니씨앤씨는 기획과 디자인, 제조, 유통·운영 등 굿즈 생산 전 과정을 소화하며, <b>아이유</b>, BTS 등 대형 K팝 스타의 팬덤 굿즈를 생산하는 기업이다. 알라딘, 카카오프렌즈, 라이엇게임즈, 존슨앤존슨 등 국내외... ",http://www.seoulfn.com/news/articleView.html?idxno=464405,http://www.seoulfn.com/news/articleView.html?idxno=464405,"Wed, 17 Aug 2022 11:21:00 +0900"
59,"애니플러스, 로운컴퍼니씨앤씨 인수…굿즈 사업 강화","<b>아이유</b>, BTS 등 대형 K-POP 스타의 팬덤 굿즈 및 알라딘, 카카오프렌즈, 라이엇게임즈, 존슨앤존슨 등 국내외 유수 협력사들의 IP 관련 상품를 생산하고 있다. 또한 로운컴퍼니씨앤씨는 자회사 로운랩스를 통해 NFT... ",http://daily.hankooki.com/news/articleView.html?idxno=860789,http://daily.hankooki.com/news/articleView.html?idxno=860789,"Wed, 17 Aug 2022 11:16:00 +0900"
60,"""6만 5,000석도 적다"" 예매일 '아이유 콘서트' 검색량 13만 건↑","이미지=TDI (티디아이) 가수 <b>아이유</b>가 오는 9월 17일, 18일 서울 잠실종합운동장 올림픽 주경기장에서... 빅데이터 전문기업 TDI(티디아이, 대표 이승주)에 따르면 최근 5일간 검색된 &apos;<b>아이유</b>콘서트&apos;는 약 23만 4... ",https://www.gokorea.kr/news/articleView.html?idxno=728541,https://www.gokorea.kr/news/articleView.html?idxno=728541,"Wed, 17 Aug 2022 11:06:00 +0900"
61,"박재범, 신곡 '바이트' 뮤직비디오 티저…컬러풀한 분위기","<b>아이유</b>)&apos;로 음원 차트에서 롱런을 이어갔다. 지난 7월에는 &apos;Need To Know (니드 투 노우)&apos;를 발매하고 리스너들의 여름 감성을 저격하며 독보적인 존재감을 발휘했다. 한편, 박재범의 신곡 &apos;Bite&apos;는 오는 18일 오후... ",http://www.celuvmedia.com/article.php?aid=1660700295432911007,http://www.celuvmedia.com/article.php?aid=1660700295432911007,"Wed, 17 Aug 2022 10:54:00 +0900"
62,"청순함 벗은 아이유, 크롭 바람막이 입고 스포티한 매력 발산",배우 <b>아이유</b>가 청순함을 벗고 스포티한 매력을 담은 화보로 찾아왔다. 글로벌 스포츠 브랜드 뉴발란스(New Balance)는 첫 뉴발란스 쉬프티드 라인 여성 컬렉션 발매 기념으로 브랜드 앰버서더 <b>아이유</b>와 함께한... ,http://www.newsinside.kr/news/articleView.html?idxno=1140444,http://www.newsinside.kr/news/articleView.html?idxno=1140444,"Wed, 17 Aug 2022 10:44:00 +0900"
63,"애니플러스, 굿즈 기업 로운컴퍼니씨앤씨 인수…""IP 상품화 사업 강화""",<b>아이유</b>·방탄소년단(BTS) 등 대형 K-POP 스타의 팬덤 굿즈와 알라딘·카카오프렌즈·라이엇게임즈·존슨앤존슨 등 국내외 유수 협력사들의 IP 관련 상품을 생산하고 있다. 또한 로운컴퍼니씨앤씨는 자회사 로운랩스를... ,http://www.inews24.com/view/1510949,https://n.news.naver.com/mnews/article/031/0000692182?sid=101,"Wed, 17 Aug 2022 10:40:00 +0900"
64,﻿“6만 5천석도 적다”…‘아이유 콘서트’ 검색량 13만 건↑,"국내 여자 가수 최초 올림픽 주경기장 단독 콘서트 예매일 이후 5일간 검색량 총 23만 4,500건 가수 <b>아이유</b>... 17일 빅데이터 전문기업 TDI(티디아이, 대표 이승주)에 따르면 최근 5일간 검색된 ‘<b>아이유</b>콘서트’는 약... ",http://www.smartfn.co.kr/view.php?ud=202208171032266521247648fe0a_46,http://www.smartfn.co.kr/view.php?ud=202208171032266521247648fe0a_46,"Wed, 17 Aug 2022 10:38:00 +0900"
